0.000253924	0.00025286	0.000249646	0.000244227	0.00023655	0.000226608	0.000214484	0.000200389	0.000184675	0.00016783	0.000150455	0.000133224	0.000116839	0.000101984	8.92849e-05	7.92475e-05	7.21762e-05	6.80611e-05	6.65123e-05	6.68252e-05	6.81536e-05	6.96806e-05	7.07196e-05	7.07604e-05	6.94917e-05	6.68125e-05	6.28336e-05	5.78618e-05	5.23631e-05	4.68981e-05	4.20296e-05	3.82089e-05	3.56868e-05	3.45181e-05	3.46752e-05	3.61551e-05	3.89548e-05	4.29414e-05	4.77631e-05	5.28781e-05	5.76567e-05	6.14899e-05	6.38743e-05	6.44708e-05	6.31414e-05	5.99723e-05	5.52936e-05	4.97105e-05	4.41538e-05	3.9893e-05	3.8264e-05	3.9893e-05	4.41538e-05	4.97105e-05	5.52936e-05	5.99723e-05	6.31414e-05	6.44708e-05	6.38743e-05	6.14899e-05	5.76567e-05	5.28781e-05	4.77631e-05	4.29414e-05	3.89548e-05	3.61551e-05	3.46752e-05	3.45181e-05	3.56868e-05	3.82089e-05	4.20296e-05	4.68981e-05	5.23631e-05	5.78618e-05	6.28336e-05	6.68125e-05	6.94917e-05	7.07604e-05	7.07196e-05	6.96806e-05	6.81536e-05	6.68252e-05	6.65123e-05	6.80611e-05	7.21762e-05	7.92475e-05	8.92849e-05	0.000101984	0.000116839	0.000133224	0.000150455	0.00016783	0.000184675	0.000200389	0.000214484	0.000226608	0.00023655	0.000244227	0.000249646	0.00025286	
0.00025286	0.000252363	0.000249669	0.000244695	0.000237366	0.000227669	0.000215688	0.000201643	0.000185902	0.000168969	0.000151465	0.000134081	0.000117533	0.000102515	8.96489e-05	7.94276e-05	7.21261e-05	6.77012e-05	6.57404e-05	6.55333e-05	6.62395e-05	6.70479e-05	6.72724e-05	6.63971e-05	6.41026e-05	6.02856e-05	5.50742e-05	4.88406e-05	4.22137e-05	3.60921e-05	3.15936e-05	2.97202e-05	3.06847e-05	3.37488e-05	3.79509e-05	4.2662e-05	4.75916e-05	5.25956e-05	5.75117e-05	6.20792e-05	6.59422e-05	6.87052e-05	7.00085e-05	6.95967e-05	6.73702e-05	6.34193e-05	5.80495e-05	5.18138e-05	4.55627e-05	4.04788e-05	3.78895e-05	3.85661e-05	4.20337e-05	4.69497e-05	5.19526e-05	5.60261e-05	5.85051e-05	5.90204e-05	5.74648e-05	5.39804e-05	4.89532e-05	4.30162e-05	3.70594e-05	3.22136e-05	2.96344e-05	2.98868e-05	3.25063e-05	3.65349e-05	4.12381e-05	4.62547e-05	5.14354e-05	5.66611e-05	6.17384e-05	6.63813e-05	7.02566e-05	7.30574e-05	7.45747e-05	7.47512e-05	7.37123e-05	7.17773e-05	6.9456e-05	6.74321e-05	6.65195e-05	6.75593e-05	7.12436e-05	7.79385e-05	8.76252e-05	9.99791e-05	0.000114488	0.000130538	0.000147461	0.000164581	0.000181245	0.000196874	0.000210997	0.000223271	0.000233487	0.000241553	0.000247455	0.000251218	
0.000249646	0.000249669	0.000247436	0.000242843	0.000235809	0.000226321	0.000214478	0.000200514	0.000184815	0.000167904	0.000150414	0.000133046	0.000116522	0.000101532	8.86894e-05	7.846e-05	7.10845e-05	6.64854e-05	6.42314e-05	6.36165e-05	6.38175e-05	6.40404e-05	6.36051e-05	6.19875e-05	5.88456e-05	5.40417e-05	4.76657e-05	4.00679e-05	3.19461e-05	2.46043e-05	2.04111e-05	2.16861e-05	2.72865e-05	3.45333e-05	4.19419e-05	4.89341e-05	5.53204e-05	6.10436e-05	6.60455e-05	7.02015e-05	7.33107e-05	7.51282e-05	7.54199e-05	7.40221e-05	7.08904e-05	6.61358e-05	6.00522e-05	5.31483e-05	4.62003e-05	4.0307e-05	3.67847e-05	3.65516e-05	3.92977e-05	4.3676e-05	4.8227e-05	5.18462e-05	5.38057e-05	5.36868e-05	5.1337e-05	4.68544e-05	4.05944e-05	3.32176e-05	2.5872e-05	2.06451e-05	2.03181e-05	2.5002e-05	3.20432e-05	3.95778e-05	4.68364e-05	5.3559e-05	5.9681e-05	6.51745e-05	6.99673e-05	7.39185e-05	7.68425e-05	7.85611e-05	7.89642e-05	7.80618e-05	7.60195e-05	7.31753e-05	7.00425e-05	6.72984e-05	6.57452e-05	6.62092e-05	6.93647e-05	7.55552e-05	8.47403e-05	9.65849e-05	0.000110583	0.000126139	0.000142616	0.000159365	0.000175763	0.000191253	0.000205377	0.000217796	0.000228296	0.000236762	0.000243153	0.000247455	
0.000244227	0.000244695	0.000242843	0.000238559	0.000231764	0.00022246	0.000210763	0.000196931	0.000181365	0.000164604	0.000147288	0.00013012	0.000113816	9.90551e-05	8.64264e-05	7.6365e-05	6.90728e-05	6.44397e-05	6.20236e-05	6.11342e-05	6.09806e-05	6.07989e-05	5.99259e-05	5.78346e-05	5.41576e-05	4.87069e-05	4.14892e-05	3.27221e-05	2.28961e-05	1.32362e-05	9.27275e-06	1.6623e-05	2.69009e-05	3.70662e-05	4.64492e-05	5.48146e-05	6.20803e-05	6.82224e-05	7.32142e-05	7.69896e-05	7.94346e-05	8.04068e-05	7.97729e-05	7.74533e-05	7.34627e-05	6.79406e-05	6.1177e-05	5.36433e-05	4.60453e-05	3.93991e-05	3.50056e-05	3.39365e-05	3.60703e-05	4.00582e-05	4.43338e-05	4.77072e-05	4.93955e-05	4.89342e-05	4.61171e-05	4.09683e-05	3.3729e-05	2.48751e-05	1.53353e-05	8.60088e-06	1.33933e-05	2.34257e-05	3.37797e-05	4.35061e-05	5.22963e-05	6.00415e-05	6.67182e-05	7.23224e-05	7.68263e-05	8.01629e-05	8.22398e-05	8.2976e-05	8.23477e-05	8.04323e-05	7.74397e-05	7.37308e-05	6.98224e-05	6.63807e-05	6.41872e-05	6.40438e-05	6.66018e-05	7.21849e-05	8.07399e-05	9.19318e-05	0.000105271	0.000120193	0.000136096	0.000152366	0.000168413	0.0001837	0.000197782	0.000210318	0.000221077	0.000229918	0.000236762	0.000241553	
0.00023655	0.000237366	0.000235809	0.000231764	0.000225167	0.00021604	0.000204524	0.000190896	0.000175578	0.000159115	0.000142149	0.000125375	0.000109493	9.51584e-05	8.29301e-05	7.32051e-05	6.61455e-05	6.16136e-05	5.91669e-05	5.81452e-05	5.78052e-05	5.74298e-05	5.63883e-05	5.41666e-05	5.03898e-05	4.48416e-05	3.74779e-05	2.84284e-05	1.79941e-05	6.79213e-06	6.44062e-06	1.82837e-05	3.00798e-05	4.11944e-05	5.1313e-05	6.02379e-05	6.78549e-05	7.41005e-05	7.89286e-05	8.22856e-05	8.41023e-05	8.43037e-05	8.28329e-05	7.96813e-05	7.49176e-05	6.87106e-05	6.13496e-05	5.3272e-05	4.51159e-05	3.78131e-05	3.26417e-05	3.08363e-05	3.24984e-05	3.62768e-05	4.04855e-05	4.38585e-05	4.55798e-05	4.51631e-05	4.2376e-05	3.72032e-05	2.98235e-05	2.0593e-05	1.01105e-05	3.84234e-06	1.45274e-05	2.6314e-05	3.76533e-05	4.81387e-05	5.75273e-05	6.56806e-05	7.25297e-05	7.80395e-05	8.21806e-05	8.4917e-05	8.62132e-05	8.6058e-05	8.44974e-05	8.16677e-05	7.782e-05	7.33358e-05	6.87325e-05	6.46584e-05	6.18644e-05	6.11182e-05	6.3043e-05	6.79456e-05	7.57688e-05	8.61894e-05	9.87446e-05	0.000112908	0.000128119	0.000143805	0.000159408	0.000174414	0.000188386	0.000200975	0.00021193	0.000221077	0.000228296	0.000233487	
0.000226608	0.000227669	0.000226321	0.00022246	0.00021604	0.000207109	0.000195832	0.000182509	0.000167574	0.000151575	0.000135144	0.000118961	0.000103698	8.99791e-05	7.83238e-05	6.90873e-05	6.23934e-05	5.80839e-05	5.5728e-05	5.47106e-05	5.43522e-05	5.3999e-05	5.3071e-05	5.10896e-05	4.77043e-05	4.27255e-05	3.61674e-05	2.83356e-05	2.01364e-05	1.4397e-05	1.66005e-05	2.52781e-05	3.58116e-05	4.63939e-05	5.62895e-05	6.51045e-05	7.26039e-05	7.86427e-05	8.31276e-05	8.59919e-05	8.71845e-05	8.66727e-05	8.44552e-05	8.0579e-05	7.51577e-05	6.83848e-05	6.05481e-05	5.20521e-05	4.34681e-05	3.56397e-05	2.98105e-05	2.73888e-05	2.8743e-05	3.25107e-05	3.68657e-05	4.04829e-05	4.25469e-05	4.25892e-05	4.04043e-05	3.60293e-05	2.97795e-05	2.24324e-05	1.60309e-05	1.54508e-05	2.23865e-05	3.24115e-05	4.29998e-05	5.31599e-05	6.23969e-05	7.04278e-05	7.70872e-05	8.22792e-05	8.59477e-05	8.80623e-05	8.86194e-05	8.76559e-05	8.52708e-05	8.1647e-05	7.70689e-05	7.19326e-05	6.67496e-05	6.21428e-05	5.88226e-05	5.75128e-05	5.88025e-05	6.29839e-05	7.00044e-05	7.95623e-05	9.12309e-05	0.000104528	0.00011894	0.000133938	0.000148996	0.000163622	0.000177385	0.000189928	0.000200975	0.000210318	0.000217796	0.000223271	
0.000214484	0.000215688	0.000214478	0.000210763	0.000204524	0.000195832	0.000184879	0.000171982	0.00015758	0.000142217	0.000126508	0.000111105	9.66457e-05	8.3713e-05	7.27814e-05	6.4162e-05	5.79437e-05	5.39566e-05	5.17941e-05	5.09002e-05	5.06729e-05	5.05355e-05	4.99743e-05	4.85651e-05	4.60083e-05	4.21801e-05	3.7211e-05	3.16322e-05	2.667e-05	2.45062e-05	2.70756e-05	3.37602e-05	4.25528e-05	5.19388e-05	6.10152e-05	6.92301e-05	7.62311e-05	8.17899e-05	8.57598e-05	8.80503e-05	8.86139e-05	8.74431e-05	8.45744e-05	8.00961e-05	7.4155e-05	6.69628e-05	5.8802e-05	5.00432e-05	4.11911e-05	3.29961e-05	2.66512e-05	2.3746e-05	2.49704e-05	2.89225e-05	3.36045e-05	3.76592e-05	4.03102e-05	4.11439e-05	4.00203e-05	3.70752e-05	3.27994e-05	2.82402e-05	2.52939e-05	2.62385e-05	3.15713e-05	3.96879e-05	4.88988e-05	5.8116e-05	6.66774e-05	7.41684e-05	8.03277e-05	8.49944e-05	8.80773e-05	8.95387e-05	8.93908e-05	8.77019e-05	8.46081e-05	8.03262e-05	7.51631e-05	6.95213e-05	6.38985e-05	5.88843e-05	5.51398e-05	5.33355e-05	5.40207e-05	5.74735e-05	6.36528e-05	7.2287e-05	8.29922e-05	9.53354e-05	0.000108853	0.000123058	0.000137461	0.00015159	0.00016502	0.000177385	0.000188386	0.000197782	0.000205377	0.000210997	
0.000200389	0.000201643	0.000200514	0.000196931	0.000190896	0.000182509	0.000171982	0.000159642	0.000145928	0.00013137	0.000116559	0.000102108	8.86129e-05	7.66091e-05	6.65223e-05	5.86193e-05	5.29584e-05	4.93675e-05	4.74759e-05	4.67977e-05	4.68175e-05	4.70437e-05	4.70357e-05	4.64301e-05	4.49819e-05	4.26239e-05	3.95472e-05	3.6306e-05	3.38997e-05	3.3611e-05	3.63078e-05	4.17792e-05	4.90514e-05	5.7081e-05	6.50462e-05	7.23538e-05	7.85869e-05	8.34584e-05	8.67789e-05	8.8435e-05	8.83766e-05	8.66103e-05	8.31973e-05	7.82535e-05	7.1948e-05	6.45019e-05	5.6188e-05	4.73416e-05	3.84007e-05	3.00178e-05	2.33153e-05	2.00667e-05	2.13438e-05	2.56425e-05	3.07591e-05	3.53459e-05	3.87022e-05	4.04875e-05	4.06273e-05	3.93186e-05	3.70891e-05	3.48743e-05	3.39749e-05	3.55929e-05	4.00537e-05	4.66871e-05	5.44647e-05	6.24803e-05	7.0059e-05	7.6725e-05	8.21537e-05	8.61343e-05	8.85444e-05	8.93353e-05	8.8526e-05	8.62035e-05	8.25278e-05	7.77367e-05	7.21487e-05	6.61628e-05	6.02556e-05	5.49759e-05	5.09283e-05	4.87224e-05	4.88622e-05	5.1611e-05	5.69437e-05	6.46251e-05	7.43187e-05	8.56429e-05	9.81838e-05	0.000111499	0.000125133	0.000138636	0.00015159	0.000163622	0.000174414	0.0001837	0.000191253	0.000196874	
0.000184675	0.000185902	0.000184815	0.000181365	0.000175578	0.000167574	0.00015758	0.000145928	0.000133048	0.000119449	0.000105685	9.23291e-05	7.99261e-05	6.89586e-05	5.98024e-05	5.26811e-05	4.76287e-05	4.44794e-05	4.29077e-05	4.25045e-05	4.2844e-05	4.35189e-05	4.41584e-05	4.44527e-05	4.41943e-05	4.33337e-05	4.20401e-05	4.07483e-05	4.01405e-05	4.09735e-05	4.37372e-05	4.83893e-05	5.44264e-05	6.11606e-05	6.79301e-05	7.41846e-05	7.94983e-05	8.35594e-05	8.61546e-05	8.7156e-05	8.65103e-05	8.4232e-05	8.03971e-05	7.51378e-05	6.86352e-05	6.11114e-05	5.28246e-05	4.40737e-05	3.52312e-05	2.68495e-05	1.99579e-05	1.6508e-05	1.80124e-05	2.27536e-05	2.83081e-05	3.34004e-05	3.7434e-05	4.01417e-05	4.14906e-05	4.16808e-05	4.11701e-05	4.06747e-05	4.10639e-05	4.30766e-05	4.69804e-05	5.24842e-05	5.89645e-05	6.57372e-05	7.22035e-05	7.78919e-05	8.24554e-05	8.56567e-05	8.73539e-05	8.74898e-05	8.60855e-05	8.32385e-05	7.91212e-05	7.3981e-05	6.81372e-05	6.19765e-05	5.5947e-05	5.05513e-05	4.63326e-05	4.38348e-05	4.35117e-05	4.56103e-05	5.01236e-05	5.6856e-05	6.55204e-05	7.57867e-05	8.72899e-05	9.96308e-05	0.000112387	0.000125133	0.000137461	0.000148996	0.000159408	0.000168413	0.000175763	0.000181245	
0.00016783	0.000168969	0.000167904	0.000164604	0.000159115	0.000151575	0.000142217	0.00013137	0.000119449	0.00010693	9.4331e-05	8.21718e-05	7.09455e-05	6.108e-05	5.29002e-05	4.65905e-05	4.21662e-05	3.94755e-05	3.82438e-05	3.81398e-05	3.88229e-05	3.99622e-05	4.12453e-05	4.24004e-05	4.32358e-05	4.36868e-05	4.38578e-05	4.40389e-05	4.46691e-05	4.6217e-05	4.90005e-05	5.30458e-05	5.80838e-05	6.36629e-05	6.92786e-05	7.44603e-05	7.88125e-05	8.20287e-05	8.38915e-05	8.42688e-05	8.31074e-05	8.04262e-05	7.6309e-05	7.08951e-05	6.43682e-05	5.69446e-05	4.88635e-05	4.03874e-05	3.18266e-05	2.36348e-05	1.67279e-05	1.32176e-05	1.50992e-05	2.028e-05	2.61651e-05	3.16278e-05	3.61901e-05	3.9648e-05	4.19861e-05	4.33721e-05	4.41624e-05	4.48776e-05	4.61125e-05	4.83672e-05	5.18659e-05	5.64879e-05	6.18502e-05	6.74552e-05	7.28086e-05	7.74835e-05	8.11439e-05	8.35495e-05	8.45523e-05	8.40919e-05	8.21904e-05	7.89493e-05	7.45449e-05	6.92243e-05	6.3298e-05	5.71327e-05	5.11421e-05	4.57794e-05	4.15244e-05	3.88532e-05	3.8167e-05	3.96941e-05	4.34452e-05	4.92651e-05	5.69152e-05	6.61144e-05	7.65439e-05	8.78454e-05	9.96308e-05	0.000111499	0.000123058	0.000133938	0.000143805	0.000152366	0.000159365	0.000164581	
