0.0569233	0.0894892	0.113644	0.124054	0.122719	0.114712	0.104446	0.0946907	0.0854377	0.0718216	0.0467511	0.0097404	-0.0288181	-0.0558741	-0.0679314	-0.0733785	-0.0819573	-0.091674	-0.087452	-0.0548313	0.00462646	0.0713135	0.119483	0.132302	0.111302	0.0771445	0.0590047	0.0743748	0.113795	0.146336	0.14284	0.0972618	0.0296702	-0.0300639	-0.0643413	-0.0776618	-0.0869659	-0.103796	-0.12652	-0.147491	-0.162936	-0.173679	-0.178634	-0.171235	-0.144864	-0.10199	-0.0549802	-0.0162373	0.00994072	0.0249505	0.0299168	0.0262402	0.020331	0.0218981	0.034668	0.0521942	0.0648564	0.0669596	0.0553039	0.0267117	-0.0169005	-0.0618611	-0.0870312	-0.0797224	-0.0482447	-0.0163508	-0.00382857	-0.0133024	-0.0335221	-0.0494506	-0.0497112	-0.0329826	-0.011185	-0.00149953	-0.0117588	-0.0342012	-0.0513119	-0.0471224	-0.0204077	0.00913832	0.0154554	-0.00899855	-0.0488362	-0.0857494	-0.113349	-0.132123	-0.141381	-0.140828	-0.133239	-0.121462	-0.106624	-0.0911783	-0.079294	-0.0716252	-0.0625521	-0.0444894	-0.0147401	0.0202121	0.0468921	0.0546757	
0.0700856	0.107389	0.12914	0.131829	0.125277	0.121108	0.122381	0.123112	0.113986	0.0875607	0.0430663	-0.00910067	-0.0505857	-0.0682825	-0.065708	-0.060037	-0.0662129	-0.0821445	-0.0889191	-0.0663161	-0.0100816	0.0624482	0.121764	0.144241	0.127481	0.0932518	0.0741561	0.090181	0.132646	0.170239	0.172242	0.129931	0.0610126	-0.0051853	-0.0502228	-0.0776113	-0.102984	-0.135206	-0.168815	-0.193012	-0.203462	-0.203583	-0.196534	-0.178691	-0.143353	-0.0915892	-0.0361536	0.00786241	0.0334285	0.041218	0.0342633	0.0183503	0.00531211	0.00798369	0.0284241	0.0557121	0.0774713	0.0882288	0.0849874	0.0623139	0.0189408	-0.0318562	-0.0650038	-0.0625579	-0.0311917	0.00204691	0.0131229	-0.00155374	-0.0290571	-0.0534592	-0.063772	-0.0577295	-0.0442579	-0.0380899	-0.047051	-0.0647118	-0.0746685	-0.0623987	-0.0297914	-0.000173007	-0.000222187	-0.0339448	-0.0818269	-0.124212	-0.154928	-0.173534	-0.177503	-0.166055	-0.144118	-0.118887	-0.0959591	-0.0791993	-0.0699102	-0.0646492	-0.0561923	-0.0372329	-0.0044315	0.0364799	0.0696772	0.0799037	
0.0633918	0.0990732	0.114597	0.108848	0.0992582	0.102909	0.119658	0.133441	0.125886	0.0883693	0.0280225	-0.0327853	-0.0679837	-0.066633	-0.0421279	-0.0213023	-0.0229776	-0.0445099	-0.0654541	-0.0625551	-0.0252847	0.0357556	0.0936006	0.122725	0.117266	0.0949386	0.0835918	0.100126	0.137577	0.170457	0.173255	0.137689	0.0771797	0.0153751	-0.0328716	-0.0709412	-0.111057	-0.156888	-0.197365	-0.217267	-0.211808	-0.190019	-0.164114	-0.136228	-0.098418	-0.0473339	0.00567609	0.0432192	0.0567088	0.0490368	0.0279805	0.00365847	-0.0102465	-0.00218265	0.0265968	0.062348	0.0921405	0.111654	0.118822	0.107405	0.0735173	0.0276339	-0.00595591	-0.00768264	0.0178746	0.0445072	0.0483507	0.0265593	-0.00773635	-0.0411117	-0.0660632	-0.0793925	-0.0831234	-0.0849554	-0.0916348	-0.100623	-0.0997227	-0.0777471	-0.040274	-0.0129073	-0.0200601	-0.0607725	-0.113169	-0.158428	-0.18999	-0.204471	-0.197452	-0.16957	-0.129119	-0.087281	-0.0536462	-0.0340536	-0.0282794	-0.0301855	-0.0314193	-0.0233136	0.00173799	0.0422086	0.0809341	0.0963393	
0.0371063	0.0658515	0.076369	0.0690904	0.0640309	0.0787497	0.109199	0.133439	0.129246	0.0879244	0.0204426	-0.0439911	-0.0734748	-0.0576817	-0.0171642	0.0142909	0.0163336	-0.00708181	-0.0361831	-0.0494465	-0.0345608	0.00432962	0.048249	0.0772495	0.0852488	0.0823199	0.0847468	0.101929	0.12874	0.148435	0.144286	0.111647	0.0615835	0.0120772	-0.0272114	-0.0619973	-0.103846	-0.153445	-0.194626	-0.206455	-0.182443	-0.137608	-0.0942758	-0.0602659	-0.0255184	0.0175421	0.0577115	0.0756127	0.0649951	0.0366168	0.00590149	-0.0153559	-0.0181196	0.00239153	0.0406945	0.0827596	0.117229	0.141288	0.15458	0.1527	0.131539	0.097781	0.0703221	0.0656802	0.0808557	0.094839	0.0893842	0.0643717	0.0306067	-0.00554247	-0.0435523	-0.0798516	-0.107062	-0.12247	-0.130464	-0.133612	-0.125239	-0.0971132	-0.0568129	-0.0304453	-0.0396783	-0.0803065	-0.130893	-0.17471	-0.203776	-0.210849	-0.190925	-0.147972	-0.0928484	-0.0368277	0.0097685	0.0378345	0.0436208	0.0309403	0.00908407	-0.00739855	-0.00120336	0.0332824	0.0774059	0.101302	
0.00429464	0.0243095	0.0348931	0.0362355	0.0435621	0.0689157	0.105983	0.134921	0.136433	0.10088	0.035027	-0.0336153	-0.0694912	-0.0576584	-0.0180218	0.013911	0.0179268	-0.00075357	-0.0244659	-0.0381797	-0.0353199	-0.0183684	0.00415358	0.0248506	0.0420306	0.0576323	0.0739342	0.091724	0.107418	0.111976	0.0965054	0.0611547	0.0182702	-0.0155517	-0.0338726	-0.0472435	-0.0727086	-0.114129	-0.153195	-0.162627	-0.13132	-0.0759967	-0.0243522	0.0127005	0.0452895	0.0799259	0.10183	0.0910289	0.0491611	0.000108149	-0.032314	-0.0387891	-0.0204166	0.0179034	0.0669206	0.113947	0.149814	0.173014	0.185573	0.187171	0.175947	0.155128	0.135506	0.126956	0.127365	0.12458	0.111086	0.0915145	0.0718153	0.0467703	0.0063685	-0.0472059	-0.0973351	-0.129604	-0.144203	-0.147876	-0.139464	-0.112808	-0.0744938	-0.048045	-0.0526759	-0.08463	-0.126063	-0.162586	-0.184269	-0.181432	-0.151119	-0.101422	-0.0427548	0.019121	0.0772977	0.118226	0.128339	0.104098	0.0559809	0.00849991	-0.00811236	0.0191618	0.0690065	0.102424	
-0.0206182	-0.00779799	0.00753121	0.0235987	0.0454102	0.0762564	0.110989	0.138979	0.147861	0.124718	0.0654468	-0.0106095	-0.0659521	-0.0762002	-0.0526651	-0.0274366	-0.0204286	-0.0268844	-0.032352	-0.0307371	-0.026748	-0.0264992	-0.0285887	-0.0241385	-0.00644628	0.0207508	0.0475206	0.0671287	0.0764127	0.0707691	0.0461191	0.00682954	-0.0311686	-0.0487435	-0.0398542	-0.020836	-0.0189112	-0.0466364	-0.0870003	-0.106625	-0.0865361	-0.0385114	0.0116045	0.0522447	0.0889645	0.120199	0.124914	0.0852978	0.0146279	-0.0494454	-0.0774227	-0.0657705	-0.0266314	0.0273	0.0851807	0.135877	0.171272	0.190559	0.198558	0.199849	0.195693	0.186345	0.173747	0.159477	0.141595	0.118317	0.0957336	0.0855017	0.0893137	0.0896856	0.0643429	0.0105994	-0.0503537	-0.0950735	-0.118005	-0.126678	-0.124012	-0.105705	-0.0750439	-0.0494961	-0.0457704	-0.0642497	-0.0931081	-0.119474	-0.131231	-0.119002	-0.0846253	-0.0397597	0.00896099	0.0649649	0.127077	0.177636	0.192246	0.159292	0.0906225	0.0201797	-0.0115606	0.0125263	0.0675466	0.107445	
-0.0325994	-0.0246487	-0.00336429	0.0270552	0.060283	0.0911388	0.118193	0.142311	0.157877	0.147284	0.094612	0.00997115	-0.068519	-0.10642	-0.102974	-0.0837086	-0.0688967	-0.0574145	-0.0396899	-0.0179143	-0.00785726	-0.0210928	-0.0488467	-0.0670157	-0.0586588	-0.0287603	0.00495748	0.0294445	0.0395343	0.0317037	0.00473525	-0.0334179	-0.0635298	-0.0639706	-0.0285083	0.0216056	0.0491404	0.0317941	-0.016484	-0.0572917	-0.0623495	-0.0340963	0.00808346	0.0526984	0.0972764	0.129225	0.122474	0.064086	-0.0221921	-0.0906205	-0.111529	-0.0882109	-0.0401048	0.0179747	0.0774762	0.129123	0.16403	0.180608	0.1858	0.188382	0.192045	0.194159	0.188606	0.169127	0.133146	0.0872607	0.0497975	0.0411569	0.0640308	0.094578	0.10046	0.0698394	0.0194387	-0.0256148	-0.0541263	-0.0693019	-0.0743916	-0.0665353	-0.0453727	-0.0210495	-0.00826237	-0.0138335	-0.0325538	-0.0514225	-0.0559641	-0.0395355	-0.0102132	0.0183725	0.0453937	0.0834626	0.136732	0.185753	0.200279	0.164563	0.0909962	0.0168899	-0.0151132	0.0111496	0.06838	0.109194	
-0.0354327	-0.0314135	-0.00580296	0.036105	0.0787503	0.109762	0.130656	0.151046	0.169864	0.166173	0.116514	0.0246196	-0.072165	-0.132592	-0.144731	-0.126167	-0.0978563	-0.0657497	-0.0276862	0.00825244	0.0206304	-0.00521482	-0.0566857	-0.100006	-0.10905	-0.0850809	-0.0479067	-0.0158468	0.00117485	-0.00147674	-0.0223328	-0.0501481	-0.0647652	-0.045716	0.0115399	0.0829753	0.126025	0.112066	0.0520875	-0.0125323	-0.0459063	-0.0414313	-0.0119666	0.0307912	0.0771822	0.107242	0.094774	0.0329663	-0.0496851	-0.108863	-0.120888	-0.0951458	-0.0530911	-0.00564943	0.0455316	0.095064	0.132291	0.151876	0.159854	0.167149	0.179088	0.191164	0.192119	0.17058	0.122444	0.0572954	-0.000182465	-0.0212064	0.00488506	0.0576108	0.100129	0.108975	0.0875682	0.0541152	0.0234683	0.0012224	-0.0111603	-0.0108508	0.00464301	0.0302414	0.0516163	0.0555031	0.042239	0.026531	0.0246055	0.038644	0.0544482	0.0584292	0.0560488	0.0665916	0.0978019	0.131988	0.140582	0.108686	0.046892	-0.0124978	-0.0334888	-0.00427154	0.0495746	0.0870957	
-0.0349796	-0.0348548	-0.00629428	0.0463705	0.100818	0.13751	0.157444	0.174577	0.19131	0.187084	0.136421	0.0394578	-0.0691827	-0.145605	-0.168811	-0.1476	-0.10311	-0.0506006	0.00233037	0.0440167	0.0540003	0.0186792	-0.049126	-0.113747	-0.143457	-0.13218	-0.0961784	-0.056987	-0.0303203	-0.0227591	-0.0302797	-0.0395388	-0.0326778	0.00547345	0.0759326	0.155079	0.201657	0.185958	0.116719	0.0353215	-0.0188439	-0.0340284	-0.0198264	0.0109766	0.0453543	0.0636305	0.0460275	-0.00782574	-0.071246	-0.109903	-0.110362	-0.0865205	-0.0582036	-0.0296038	0.00735888	0.0541933	0.099046	0.129489	0.145764	0.157854	0.172745	0.187276	0.190652	0.170949	0.121553	0.0479598	-0.0268867	-0.0688218	-0.055335	0.00383827	0.0733386	0.119785	0.130711	0.112865	0.0818837	0.0530319	0.0355262	0.0336501	0.0498348	0.0800713	0.108766	0.11847	0.107722	0.0934176	0.0919173	0.10017	0.0992453	0.0772	0.0447629	0.0244968	0.0260729	0.0368057	0.0356	0.011209	-0.0303056	-0.0676576	-0.0763304	-0.0488318	-0.00383908	0.0301813	
-0.0351454	-0.0371994	-0.00419839	0.0609426	0.130077	0.175881	0.196155	0.207023	0.215488	0.205285	0.152425	0.0539808	-0.0606502	-0.148289	-0.180661	-0.157478	-0.0990211	-0.0295331	0.0335604	0.0768071	0.0850179	0.0484983	-0.0225627	-0.0974755	-0.143751	-0.147474	-0.117588	-0.0753203	-0.0403697	-0.0212519	-0.0130957	-0.00313108	0.0217301	0.0698519	0.13923	0.210293	0.248809	0.228426	0.156358	0.0714195	0.0122623	-0.0091734	-0.00406078	0.0113529	0.0233229	0.0190782	-0.00905591	-0.0542575	-0.095214	-0.111332	-0.099823	-0.0767687	-0.059193	-0.0461532	-0.0212264	0.0252628	0.0820103	0.128403	0.155237	0.168427	0.17665	0.182151	0.181267	0.166575	0.128258	0.0617075	-0.0190004	-0.0791194	-0.0858446	-0.0366536	0.0388426	0.103451	0.134284	0.128235	0.0988083	0.067029	0.048596	0.0496471	0.0712472	0.107744	0.141967	0.155139	0.146042	0.132669	0.130188	0.131878	0.117138	0.0765521	0.0234214	-0.0204364	-0.0454131	-0.0581482	-0.0702998	-0.0887813	-0.112597	-0.131988	-0.133475	-0.112106	-0.0772995	-0.0440492	
